Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,isolate,isolation_source,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,tissue
SRR32271794,WGS,300,3782947200,PRJNA1209100,SAMN46726177,Invertebrate,1325578344,PRINCETON UNIVERSITY,2018-06,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27608917,Turkey,Asia,Turkey:Ankara,Illumina NovaSeq 6000,ANK3,Outdoors,ANK3,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T23:43:00Z,1,ANK3,SRP556564,whole body
SRR32271795,WGS,300,20148921000,PRJNA1209100,SAMN46726176,Invertebrate,6981831852,PRINCETON UNIVERSITY,2016-07,public,"sra,fastq,run.zq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27608916,Turkey,Asia,Turkey:Artvin,Illumina NovaSeq 6000,BOR5,Outdoors,BOR5,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T23:51:00Z,1,BOR5,SRP556564,whole body
SRR32271796,WGS,300,11907545700,PRJNA1209100,SAMN46726175,Invertebrate,4132357395,PRINCETON UNIVERSITY,2016-07,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27608915,Turkey,Asia,Turkey:Artvin,Illumina NovaSeq 6000,BOR4,Outdoors,BOR4,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T23:46:00Z,1,BOR4,SRP556564,whole body
SRR32271797,WGS,300,13796691900,PRJNA1209100,SAMN46726157,Invertebrate,5130061935,PRINCETON UNIVERSITY,2020-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27608914,Algeria,Africa,Algeria:Algiers,Illumina NovaSeq 6000,ALG1,Outdoors,ALG1,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T23:52:00Z,1,ALG1,SRP556564,whole body
SRR32271798,WGS,300,18866646900,PRJNA1209100,SAMN46726174,Invertebrate,6575120018,PRINCETON UNIVERSITY,2016-07,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27608913,Turkey,Asia,Turkey:Artvin,Illumina NovaSeq 6000,BOR3,Outdoors,BOR3,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T23:54:00Z,1,BOR3,SRP556564,whole body
SRR32271799,WGS,300,12154471800,PRJNA1209100,SAMN46726173,Invertebrate,4227315872,PRINCETON UNIVERSITY,2016-07,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27608912,Turkey,Asia,Turkey:Yalova,Illumina NovaSeq 6000,YAL5,Outdoors,YAL5,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T23:50:00Z,1,YAL5,SRP556564,whole body
SRR32271800,WGS,300,15741736800,PRJNA1209100,SAMN46726172,Invertebrate,5477119626,PRINCETON UNIVERSITY,2016-07,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27608911,Turkey,Asia,Turkey:Yalova,Illumina NovaSeq 6000,YAL4,Outdoors,YAL4,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T23:51:00Z,1,YAL4,SRP556564,whole body
SRR32271801,WGS,300,9830432700,PRJNA1209100,SAMN46726171,Invertebrate,3393902960,PRINCETON UNIVERSITY,2020-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27608910,Algeria,Africa,Algeria:Oran,Illumina NovaSeq 6000,ORN5,Outdoors,ORN5,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T23:49:00Z,1,ORN5,SRP556564,whole body
SRR32271802,WGS,300,15551592000,PRJNA1209100,SAMN46726170,Invertebrate,5461365099,PRINCETON UNIVERSITY,2020-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27608909,Algeria,Africa,Algeria:Oran,Illumina NovaSeq 6000,ORN4,Outdoors,ORN4,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T23:48:00Z,1,ORN4,SRP556564,whole body
SRR32271803,WGS,300,15885756600,PRJNA1209100,SAMN46726169,Invertebrate,5527062254,PRINCETON UNIVERSITY,2020-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27608908,Algeria,Africa,Algeria:Oran,Illumina NovaSeq 6000,ORN3,Outdoors,ORN3,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T23:47:00Z,1,ORN3,SRP556564,whole body
SRR32271804,WGS,300,6021259800,PRJNA1209100,SAMN46726168,Invertebrate,2135619625,PRINCETON UNIVERSITY,2020-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27608907,Algeria,Africa,Algeria:Oran,Illumina NovaSeq 6000,ORN2,Outdoors,ORN2,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T23:47:00Z,1,ORN2,SRP556564,whole body
SRR32271805,WGS,300,11301064800,PRJNA1209100,SAMN46726167,Invertebrate,3900748881,PRINCETON UNIVERSITY,2020-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27608906,Algeria,Africa,Algeria:Oran,Illumina NovaSeq 6000,ORN1,Outdoors,ORN1,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T23:46:00Z,1,ORN1,SRP556564,whole body
SRR32271806,WGS,300,15463968600,PRJNA1209100,SAMN46726166,Invertebrate,5407409419,PRINCETON UNIVERSITY,2020-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27608905,Algeria,Africa,Algeria:Bordj Bou Arreridj,Illumina NovaSeq 6000,BBA5,Outdoors,BBA5,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T23:51:00Z,1,BBA5,SRP556564,whole body
SRR32271807,WGS,300,11989261800,PRJNA1209100,SAMN46726165,Invertebrate,4122838654,PRINCETON UNIVERSITY,2020-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27608904,Algeria,Africa,Algeria:Bordj Bou Arreridj,Illumina NovaSeq 6000,BBA4,Outdoors,BBA4,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T23:49:00Z,1,BBA4,SRP556564,whole body
SRR32271808,WGS,300,6530758200,PRJNA1209100,SAMN46726156,Invertebrate,2274423455,PRINCETON UNIVERSITY,2018-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27608903,Morocco,Africa,Morocco:Marrakech,Illumina NovaSeq 6000,MAK5,Outdoors,MAK5,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T23:46:00Z,1,MAK5,SRP556564,whole body
SRR32271809,WGS,300,16208321700,PRJNA1209100,SAMN46726155,Invertebrate,5721584282,PRINCETON UNIVERSITY,2018-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27608902,Morocco,Africa,Morocco:Mohhamedia,Illumina NovaSeq 6000,MOH5,Outdoors,MOH5,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T23:48:00Z,1,MOH5,SRP556564,whole body
SRR32271815,WGS,300,6707786700,PRJNA1209100,SAMN46726233,Invertebrate,2335892933,PRINCETON UNIVERSITY,2018-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27609040,Italy,Europe,Italy:Veneto,Illumina NovaSeq 6000,OCC5,Outdoors,OCC5,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T23:50:00Z,1,OCC5,SRP556564,whole body
SRR32271816,WGS,300,6158676600,PRJNA1209100,SAMN46726232,Invertebrate,2138202845,PRINCETON UNIVERSITY,2018-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27609039,Italy,Europe,Italy:Veneto,Illumina NovaSeq 6000,OCC4,Outdoors,OCC4,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T23:51:00Z,1,OCC4,SRP556564,whole body
SRR32271817,WGS,300,6866752800,PRJNA1209100,SAMN46726231,Invertebrate,2383411963,PRINCETON UNIVERSITY,2018-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27609038,Italy,Europe,Italy:Veneto,Illumina NovaSeq 6000,OCC3,Outdoors,OCC3,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T23:50:00Z,1,OCC3,SRP556564,whole body
SRR32271818,WGS,300,10506830400,PRJNA1209100,SAMN46726291,Invertebrate,3876014350,PRINCETON UNIVERSITY,2017-08,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27609037,Moldova,Europe,Moldova:Chisinau,Illumina NovaSeq 6000,CHS5,Outdoors,CHS5,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T23:52:00Z,1,CHS5,SRP556564,whole body
SRR32271819,WGS,300,15215136600,PRJNA1209100,SAMN46726290,Invertebrate,5366482812,PRINCETON UNIVERSITY,2018-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27609036,Spain,Europe,Spain:Extremadura,Illumina NovaSeq 6000,EXT5,Outdoors,EXT5,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T23:57:00Z,1,EXT5,SRP556564,whole body
SRR32271820,WGS,300,10903210500,PRJNA1209100,SAMN46726289,Invertebrate,3919901641,PRINCETON UNIVERSITY,2018-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27609035,Spain,Europe,Spain:Extremadura,Illumina NovaSeq 6000,EXT4,Outdoors,EXT4,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T23:54:00Z,1,EXT4,SRP556564,whole body
SRR32271821,WGS,300,15422748600,PRJNA1209100,SAMN46726288,Invertebrate,5411019097,PRINCETON UNIVERSITY,2018-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27609034,Spain,Europe,Spain:Extremadura,Illumina NovaSeq 6000,EXT3,Outdoors,EXT3,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-08T00:00:00Z,1,EXT3,SRP556564,whole body
SRR32271822,WGS,300,12832550700,PRJNA1209100,SAMN46726287,Invertebrate,4476616542,PRINCETON UNIVERSITY,2018-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27609033,Spain,Europe,Spain:Extremadura,Illumina NovaSeq 6000,EXT2,Outdoors,EXT2,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T23:54:00Z,1,EXT2,SRP556564,whole body
SRR32271823,WGS,300,15990653100,PRJNA1209100,SAMN46726286,Invertebrate,5646095112,PRINCETON UNIVERSITY,2018-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27609032,Spain,Europe,Spain:Extremadura,Illumina NovaSeq 6000,EXT1,Outdoors,EXT1,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T23:53:00Z,1,EXT1,SRP556564,whole body
SRR32271824,WGS,300,12065220000,PRJNA1209100,SAMN46726285,Invertebrate,4285749075,PRINCETON UNIVERSITY,2017-11,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27609031,Spain,Europe,Spain:Zaragoza,Illumina NovaSeq 6000,GPNi5,Indoors,GPNi5,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T23:53:00Z,1,GPNi5,SRP556564,whole body
SRR32271825,WGS,300,12416188500,PRJNA1209100,SAMN46726284,Invertebrate,4286439436,PRINCETON UNIVERSITY,2017-11,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27609030,Spain,Europe,Spain:Zaragoza,Illumina NovaSeq 6000,GPNi4,Indoors,GPNi4,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T23:53:00Z,1,GPNi4,SRP556564,whole body
SRR32271826,WGS,300,7586590800,PRJNA1209100,SAMN46726230,Invertebrate,2613511636,PRINCETON UNIVERSITY,2018-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27609029,Italy,Europe,Italy:Veneto,Illumina NovaSeq 6000,OCC2,Outdoors,OCC2,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T23:51:00Z,1,OCC2,SRP556564,whole body
SRR32271827,WGS,300,9923622300,PRJNA1209100,SAMN46726283,Invertebrate,3558577004,PRINCETON UNIVERSITY,2019-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27609028,Spain,Europe,Spain:Garrapinillos,Illumina NovaSeq 6000,GPN5,Outdoors,GPN5,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T23:51:00Z,1,GPN5,SRP556564,whole body
SRR32271828,WGS,300,5944652100,PRJNA1209100,SAMN46726282,Invertebrate,2053188821,PRINCETON UNIVERSITY,2019-08,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27609027,Spain,Europe,Spain:Garrapinillos,Illumina NovaSeq 6000,GPN4,Outdoors,GPN4,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T23:52:00Z,1,GPN4,SRP556564,whole body
SRR32271829,WGS,300,11432670900,PRJNA1209100,SAMN46726281,Invertebrate,3971437465,PRINCETON UNIVERSITY,2019-06,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27609026,Spain,Europe,Spain:Sevilla,Illumina NovaSeq 6000,MDA5,Outdoors,MDA5,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T23:51:00Z,1,MDA5,SRP556564,whole body
SRR32271830,WGS,300,15644389500,PRJNA1209100,SAMN46726280,Invertebrate,5512255956,PRINCETON UNIVERSITY,2019-06,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27609025,Spain,Europe,Spain:Sevilla,Illumina NovaSeq 6000,MDA4,Outdoors,MDA4,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T23:54:00Z,1,MDA4,SRP556564,whole body
SRR32271831,WGS,300,10512488100,PRJNA1209100,SAMN46726279,Invertebrate,3678633393,PRINCETON UNIVERSITY,2019-06,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27609024,Spain,Europe,Spain:Sevilla,Illumina NovaSeq 6000,MDA3,Outdoors,MDA3,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T23:51:00Z,1,MDA3,SRP556564,whole body
SRR32271832,WGS,300,9942907800,PRJNA1209100,SAMN46726278,Invertebrate,3497034533,PRINCETON UNIVERSITY,2019-06,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27609023,Spain,Europe,Spain:Sevilla,Illumina NovaSeq 6000,MDA2,Outdoors,MDA2,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T23:52:00Z,1,MDA2,SRP556564,whole body
SRR32271833,WGS,300,8991360300,PRJNA1209100,SAMN46726277,Invertebrate,3128423736,PRINCETON UNIVERSITY,2019-07,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27609022,Spain,Europe,Spain:Sevilla,Illumina NovaSeq 6000,MDA1,Outdoors,MDA1,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T23:51:00Z,1,MDA1,SRP556564,whole body
SRR32271834,WGS,300,4281518700,PRJNA1209100,SAMN46726276,Invertebrate,1493944533,PRINCETON UNIVERSITY,2015-07,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27609021,Portugal,Europe,Portugal:Setubal,Illumina NovaSeq 6000,BDA4,Outdoors,BDA4,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T23:50:00Z,1,BDA4,SRP556564,whole body
SRR32271835,WGS,300,5599389000,PRJNA1209100,SAMN46726275,Invertebrate,1953178386,PRINCETON UNIVERSITY,2015-11,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27609020,Portugal,Europe,Portugal:Setubal,Illumina NovaSeq 6000,BDAi4,Indoors,BDAi4,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T23:50:00Z,1,BDAi4,SRP556564,whole body
SRR32271836,WGS,300,6644228400,PRJNA1209100,SAMN46726274,Invertebrate,2368528750,PRINCETON UNIVERSITY,2015-10,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27609019,Portugal,Europe,Portugal:Setubal,Illumina NovaSeq 6000,BDAi3,Indoors,BDAi3,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T23:50:00Z,1,BDAi3,SRP556564,whole body
SRR32271837,WGS,300,15800362500,PRJNA1209100,SAMN46726229,Invertebrate,5589000336,PRINCETON UNIVERSITY,2018-07,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27609018,Germany,Europe,Germany:Palatine,Illumina NovaSeq 6000,WGM5,Outdoors,WGM5,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T23:54:00Z,1,WGM5,SRP556564,whole body
SRR32271838,WGS,300,4564852200,PRJNA1209100,SAMN46726273,Invertebrate,1627661848,PRINCETON UNIVERSITY,2015-07,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27609017,Portugal,Europe,Portugal:Setubal,Illumina NovaSeq 6000,BDA3,Outdoors,BDA3,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T23:51:00Z,1,BDA3,SRP556564,whole body
SRR32271839,WGS,300,4667145900,PRJNA1209100,SAMN46726272,Invertebrate,1634270978,PRINCETON UNIVERSITY,2015-07,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27609016,Portugal,Europe,Portugal:Setubal,Illumina NovaSeq 6000,BDA2,Outdoors,BDA2,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T23:50:00Z,1,BDA2,SRP556564,whole body
SRR32271840,WGS,300,5820198000,PRJNA1209100,SAMN46726271,Invertebrate,2072275066,PRINCETON UNIVERSITY,2015-07,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27609015,Portugal,Europe,Portugal:Setubal,Illumina NovaSeq 6000,BDA1,Outdoors,BDA1,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T23:51:00Z,1,BDA1,SRP556564,whole body
SRR32271841,WGS,300,4445113500,PRJNA1209100,SAMN46726270,Invertebrate,1537354634,PRINCETON UNIVERSITY,2015-06,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27609014,Portugal,Europe,Portugal:Setubal,Illumina NovaSeq 6000,BDAi2,Indoors,BDAi2,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T23:51:00Z,1,BDAi2,SRP556564,whole body
SRR32271842,WGS,300,5902337100,PRJNA1209100,SAMN46726269,Invertebrate,2078575224,PRINCETON UNIVERSITY,2015-06,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27609013,Portugal,Europe,Portugal:Setubal,Illumina NovaSeq 6000,BDAi1,Indoors,BDAi1,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T23:52:00Z,1,BDAi1,SRP556564,whole body
SRR32271843,WGS,300,8130703800,PRJNA1209100,SAMN46726268,Invertebrate,2860790199,PRINCETON UNIVERSITY,2018-07,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27609012,Greece,Europe,Greece:Kavala,Illumina NovaSeq 6000,KAV5,Indoors,KAV5,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T23:53:00Z,1,KAV5,SRP556564,whole body
SRR32271844,WGS,300,6777497700,PRJNA1209100,SAMN46726267,Invertebrate,2385765625,PRINCETON UNIVERSITY,2018-07,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27609011,Greece,Europe,Greece:Kavala,Illumina NovaSeq 6000,KAV4,Outdoors,KAV4,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T23:52:00Z,1,KAV4,SRP556564,whole body
SRR32271845,WGS,300,12937394700,PRJNA1209100,SAMN46726266,Invertebrate,4555840980,PRINCETON UNIVERSITY,2019-10,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27609010,Greece,Europe,Greece:Athens,Illumina NovaSeq 6000,ATH5,Outdoors,ATH5,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-08T00:01:00Z,1,ATH5,SRP556564,whole body
SRR32271846,WGS,300,20755445100,PRJNA1209100,SAMN46726265,Invertebrate,9161895050,PRINCETON UNIVERSITY,2019-10,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27609009,Greece,Europe,Greece:Athens,Illumina NovaSeq 6000,ATH4,Outdoors,ATH4,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T23:59:00Z,1,ATH4,SRP556564,whole body
SRR32271847,WGS,300,12754409700,PRJNA1209100,SAMN46726264,Invertebrate,4464929009,PRINCETON UNIVERSITY,2019-10,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27609008,Greece,Europe,Greece:Athens,Illumina NovaSeq 6000,ATH3,Outdoors,ATH3,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T23:53:00Z,1,ATH3,SRP556564,whole body
SRR32271848,WGS,300,14298383100,PRJNA1209100,SAMN46726228,Invertebrate,4945532911,PRINCETON UNIVERSITY,2018-07,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27609007,Germany,Europe,Germany:Palatine,Illumina NovaSeq 6000,WGM4,Outdoors,WGM4,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T23:53:00Z,1,WGM4,SRP556564,whole body
SRR32271849,WGS,300,16268736300,PRJNA1209100,SAMN46726263,Invertebrate,5737569944,PRINCETON UNIVERSITY,2019-10,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27609006,Greece,Europe,Greece:Athens,Illumina NovaSeq 6000,ATH2,Outdoors,ATH2,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T23:54:00Z,1,ATH2,SRP556564,whole body
SRR32271850,WGS,300,15462094200,PRJNA1209100,SAMN46726262,Invertebrate,5413350873,PRINCETON UNIVERSITY,2019-10,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27609005,Greece,Europe,Greece:Athens,Illumina NovaSeq 6000,ATH1,Outdoors,ATH1,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T23:54:00Z,1,ATH1,SRP556564,whole body
SRR32271851,WGS,300,10788624300,PRJNA1209100,SAMN46726261,Invertebrate,3834715229,PRINCETON UNIVERSITY,2019-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27609004,Greece,Europe,Greece:Athens,Illumina NovaSeq 6000,ATHi5,Indoors,ATHi5,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T23:55:00Z,1,ATHi5,SRP556564,whole body
SRR32271852,WGS,300,20786084400,PRJNA1209100,SAMN46726260,Invertebrate,7393228790,PRINCETON UNIVERSITY,2019-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27609003,Greece,Europe,Greece:Athens,Illumina NovaSeq 6000,ATHi4,Indoors,ATHi4,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T23:55:00Z,1,ATHi4,SRP556564,whole body
